1292717320591179778,2020-08-10 07:00:01+00:00,BuT kIdS dOn'T gEt ThE vIrUs,-1,-1,0,0,en,0,[],,4331824513,🩸🦷🗽 4-6 weeks away from COVID-19 containment,BreeMinneapolis,"Minneapolis, MN","Not a spokesperson for anything or anyone.

USPS stan. #SaveTheUSPS

Zamboni loyalist.

Of course I'm against fascism.

#MaskUpMPLS #MaskUpMN 

She/her/hers",1121,828,-1,,,,,
1292717321320984581,2020-08-10 07:00:01+00:00,"RT @NewYorker: Even though nobody wears bike helmets in the Netherlands, the fatality rate there is six times smaller than that of the Unit…",-1,-1,0,0,en,0,[],,195610523,BRIAN FUNNAGAN,FUNNAGAN,LOS ANGELES,,2350,4885,-1,,,,,
1292717326358335489,2020-08-10 07:00:02+00:00,Window licker,-1,-1,0,0,en,0,[],,51884939,rich,richjmadrid,"Olympia, WA","Navy vet. @DSAVeterans. Xs/Os at @NinersNation, writer @footballzebras. SoCal native.",2768,895,-1,,,,,
1292717326379311106,2020-08-10 07:00:02+00:00,Automotive Composites Market United States Forecast to 2025 / Cumulative Impact of COVID/19 https://t.co/c4wQxAwP65… https://t.co/Imnpob6kVb,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
1292717328707198976,2020-08-10 07:00:03+00:00,Apple Cider Vinegar Market United States Forecast to 2025 / Cumulative Impact of COVID/19 https://t.co/mWDkJmSE8u,-1,-1,0,0,en,0,[],,1886560500,Food & Beverage News,FBMNewscom,,,1593,1344,-1,,,,,
1292717328820396032,2020-08-10 07:00:03+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,2908605271,e,xsifulanx,Malaysia,heartless // psyche,748,1991,-1,,,,,
1292717329264992258,2020-08-10 07:00:03+00:00,"RT @neeratanden: Very detailed account of Trump’s culpability by ⁦@saletan⁩. Warning - its enraging. 

Coronavirus: How Trump killed tens o…",-1,-1,0,0,en,0,[],,30043230,rockchics,rockchics,United States,#HandMarkedPaperBallots,455,950,-1,,,,,
1292717330221293568,2020-08-10 07:00:03+00:00,Aliphatic Solvent &amp; Thinner Market United States Forecast to 2025 / Cumulative Impact of COVID/19 https://t.co/YIqhooGkAE,-1,-1,0,0,en,0,[],,1886560500,Food & Beverage News,FBMNewscom,,,1593,1344,-1,,,,,
1292717330942705664,2020-08-10 07:00:03+00:00,RT @Notyour28981739: Because 3rd world countries don't pass laws incentivizing C0VlD diagnoses.,-1,-1,0,0,en,0,[],,601955237,V,velectronic74,United States,,30,530,-1,,,,,
1292717333757091841,2020-08-10 07:00:04+00:00,Automotive Dual Clutch Transmission Market United States Forecast to 2025 / Cumulative Impact of COVID/19… https://t.co/h01oqRVQZK,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
1292717337649598464,2020-08-10 07:00:05+00:00,@MEGA_Q_uest @DanAuito @TruthRules463 @BeeHappyQ @Truthforall4 @SentCue @CagedPeacock @930VM @EpphiliaKennedy… https://t.co/wK4ZaBelV4,1292505830764535810,1232001787672059904,0,0,en,0,[],,122119807,Bear,HugNShareBear,"Florida, USA",#TrustGod #Trump2020 #JFKJR #WWG1WGA #MAGA #Qanon http://Qmap.pub #TheGreatAwakening #TrustThePlan,1262,1422,-1,,,,,
1292717338026864640,2020-08-10 07:00:05+00:00,RT @ProjectLincoln: They must do zero testing.,-1,-1,0,0,en,0,[],,50036069,Katie Kate,Kiestlo,United States,"Here for politics, humor and scuttlebutt. Waiting for the next renaissance. #resist",473,769,-1,,,,,
1292717331458580481,2020-08-10 07:00:04+00:00,Automotive Digital Cockpit Market United States Forecast to 2025 / Cumulative Impact of COVID/19… https://t.co/SFwAdTMlSL,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
1292717332624678915,2020-08-10 07:00:04+00:00,Automotive Drivetrain Market United States Forecast to 2025 / Cumulative Impact of COVID/19 https://t.co/FIfHDvrS0a… https://t.co/OJrLLdkGdP,-1,-1,0,0,en,0,[],,1886556241,GlobalAutomotiveNews,GANewscom,,,1666,1506,-1,,,,,
1292717333547425793,2020-08-10 07:00:04+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,1971057919,omi⁷ 🌟,vminkoohour,She/her,༼ つ ◕‿◕ ༽つ,1217,1026,-1,,,,,
1292717334721785857,2020-08-10 07:00:04+00:00,"RT @MiriamH_13: Lord, please watch over &amp; protect her.",-1,-1,0,0,en,0,[],,1082248141,افيقا ازريف,iAfiqaAzrif,,💞🐢💨// UiTM Sarjana Ijazah Muda Kewartawanan. Currently work as Digital Content Writer for Donna at Media Prima 👩🏻‍💻,674,284,-1,,,,,
